title,author,date,link,content,comments,image_url,index
"세스코·지슨, '안전·위생 안심 화장실 문화 만들기' MOU",이승주 기자(heyjude@newsis.com),2024.06.10. 오후 5:13,https://n.news.naver.com/mnews/article/003/0012597111?sid=101,"세스코, 각종 비위생요인 제거 비데·세정제 설치
지슨, 공중화장실 '불법촬영 탐지 시스템' 설치
[서울=뉴시스] 세스코, 지슨과 '안전과 위생, 안심 화장실 문화 만들기' MOU 체결 (사진=세스코 제공) 2024.06.10. photo@newsis.com *재판매 및 DB 금지


[서울=뉴시스]이승주 기자 = 종합환경위생기업 세스코가 첨단 보안설루션 기업 지슨과 '안전과 위생 안심 화장실 문화 만들기' 관련 업무협약을 체결했다고 10일 밝혔다.

지난달 29일 세스코 터치센터 컨퍼런스룸에서 열린 업무협약식에서 양사는 지속적으로 증가하는 공중화장실 불법촬영 위협에 대한 선제적 대응 협력을 약속했다.

이번 협약을 통해 세스코가 추구하는 '청결과 위생'이라는 아이덴티티에 지슨의 상시형 불법촬영 탐지 시스템을 통한 '안전과 안심'이라는 가치가 더해질 예정이다.

지슨의 상시형 불법촬영 탐지 시스템은 해당 제품이 설치된 장소의 열 환경 분석을 통해 은닉형·위장형 등 모든 유형의 설치형 불법촬영 카메라를 상시 탐지할 수 있다.

세스코는 오염 및 감염 걱정 없이 언제나 청결하게 사용할 수 있는 화장실 문화 조성을 위한 '세스코 유어핏 비데'를 선보였다.

세스코 유어핏 비데는 노즐위치와 변좌온도, 수압, 온수온도, 온풍기능 등 5단계까지 조절할 수 있어 '사용자의 몸과 컨디션에 맞는' 모드 설정이 가능하다.

세스코의 자동 손세정기 '핸드제닉'과 자동 손소독기 '새니제닉'은 비접촉식 제품으로, 교차 오염의 위험 없이 손에 묻은 유해 요소를 살균할 수 있다. 자동변기 세정살균기 '프레쉬제닉'은 강력한 세정력과 살균력으로 오염 물질을 제거한다.

세스코 관계자는 ""지슨과의 협업을 통해 전 국민이 사용하는 화장실을 불법촬영등의 위험에서 더욱 안전하게, 각종 위해요인으로부터 더욱 청정하게 관리하겠다""고 말했다.",[],https://imgnews.pstatic.net/image/003/2024/06/10/NISI20240610_0001572240_web_20240610170452_20240610171515923.jpg?type=w647,18
"박완수 경남지사, 국가유공자 위문…""보훈문화 정착 노력""",강미영 기자 (mykk@news1.kr),2024.06.10. 오후 3:11,https://n.news.naver.com/mnews/article/421/0007591631?sid=102,"창원 보훈위탁병원 푸른요양병원 방문
10일 보훈위탁병원인 푸른요양병원을 방문한 박완수 경남지사가 입원 중인 국가유공자의 쾌유를 기원하고 있다.(경남도 제공)


(경남=뉴스1) 강미영 기자 = 경남도는 박완수 지사가 6월 호국보훈의 달을 맞아 창원시 소재 보훈위탁병원인 푸른요양병원에 입원 중인 국가유공자를 찾아 위문했다고 10일 밝혔다.

박 지사는 이날 입원한 국가유공자들의 건강을 살피고 국가를 위해 목숨을 아끼지 않은 이들의 숭고한 희생과 헌신에 감사하며 빠른 쾌유를 기원했다. 이어 박 지사는 도 단위 11개 법정 보훈단체장과 간담회를 찾고 도내 국가유공자 권익증진에 대한 애로사항을 청취했다.

보훈 위탁병원은 보훈병원이 없거나 먼 지역에 거주하는 국가유공자의 진료 편의를 위해 국가보훈부가 지정·지원하는 민간병원이다. 경남에는 푸른요양병원을 비롯 65개 병원이 지정돼 있다.

푸른요양병원은 490개 병상을 갖추고 있으며 도내 국가유공자 80명이 입원 치료 중이다.

상이를 입은 국가유공자와 고엽제후유(의)증환자 등은 전액 국비가 지원되고, 6.25 및 월남전 참전유공자 본인은 진료비의 90%를 감면받는다.

박 지사는 ""경남도는 나라를 위해 헌신한 분들이 합당한 예우를 받고 모두에게 존경받는 보훈문화 정착을 위해 노력해 나가겠다""고 말했다.",[],https://imgnews.pstatic.net/image/421/2024/06/10/0007591631_001_20240610151112995.jpg?type=w647,19
"박완수 경남지사, 국가유공자 위문…""보훈문화 정착 노력""",강미영 기자 (mykk@news1.kr),2024.06.10. 오후 3:11,https://n.news.naver.com/mnews/article/421/0007591631?sid=102,"창원 보훈위탁병원 푸른요양병원 방문
10일 보훈위탁병원인 푸른요양병원을 방문한 박완수 경남지사가 입원 중인 국가유공자의 쾌유를 기원하고 있다.(경남도 제공)


(경남=뉴스1) 강미영 기자 = 경남도는 박완수 지사가 6월 호국보훈의 달을 맞아 창원시 소재 보훈위탁병원인 푸른요양병원에 입원 중인 국가유공자를 찾아 위문했다고 10일 밝혔다.

박 지사는 이날 입원한 국가유공자들의 건강을 살피고 국가를 위해 목숨을 아끼지 않은 이들의 숭고한 희생과 헌신에 감사하며 빠른 쾌유를 기원했다. 이어 박 지사는 도 단위 11개 법정 보훈단체장과 간담회를 찾고 도내 국가유공자 권익증진에 대한 애로사항을 청취했다.

보훈 위탁병원은 보훈병원이 없거나 먼 지역에 거주하는 국가유공자의 진료 편의를 위해 국가보훈부가 지정·지원하는 민간병원이다. 경남에는 푸른요양병원을 비롯 65개 병원이 지정돼 있다.

푸른요양병원은 490개 병상을 갖추고 있으며 도내 국가유공자 80명이 입원 치료 중이다.

상이를 입은 국가유공자와 고엽제후유(의)증환자 등은 전액 국비가 지원되고, 6.25 및 월남전 참전유공자 본인은 진료비의 90%를 감면받는다.

박 지사는 ""경남도는 나라를 위해 헌신한 분들이 합당한 예우를 받고 모두에게 존경받는 보훈문화 정착을 위해 노력해 나가겠다""고 말했다.",[],https://imgnews.pstatic.net/image/421/2024/06/10/0007591631_001_20240610151112995.jpg?type=w647,20
"아시아문화전당 융복합 전시 '디어 바바뇨냐', 관람객 20만 돌파",손상원(sangwon700@yna.co.kr),2024.06.10. 오후 3:27,https://n.news.naver.com/mnews/article/001/0014737686?sid=103,"'디어 바바뇨냐'
[국립 아시아문화전당 제공. 재판매 및 DB 금지]


(광주=연합뉴스) 손상원 기자 = 국립 아시아문화전당(ACC)의 융복합 콘텐츠 전시 '디어 바바뇨냐'가 관람객 20만 돌파 기록을 썼다.

10일 ACC에 따르면 지난해 12월 22일부터 복합전시 1관에서 선보인 '디어 바바뇨냐-해항 도시 속 혼합문화'의 누적 관람객이 지난 9일 20만2천446명으로 집계됐다.

전시 종료 1주일을 앞두고 20만을 넘어선 것으로, 문화전당과 아시아문화원이 통합한 2022년 1월 이후 전시 가운데는 최초다.

국내 미술품 전시의 흥행이 작가 선호도에 좌우되고는 하지만, 이번 전시는 난해할 수 있는 주제를 체험형으로 풀어낸 연출로 대중성을 끌어냈다고 ACC는 전했다.

디어 바바뇨냐는 ACC의 연구 주제인 '아시아 도시문화'를 기반으로 코친, 말라카, 취안저우 등 아시아 3개 도시의 과거와 현재에 녹아 있는 문화적 특징을 융복합 콘텐츠로 선보인다.

오마 스페이스(OMA space), 송창애, 박근호(참새) 작가가 참여해 세 개 도시의 문화를 각각 재해석했다.

바바뇨냐는 중국에서 이주해 온 남성과 말레이계 여성 사이에서 태어난 후손 남성(Baba)과 여성(Nyonya)을 합쳐서 일컫는 말이다.

20만번째 관람객
[국립 아시아문화전당 제공. 재판매 및 DB 금지]


20만 번째 관람객인 국윤희(광주 광산구 신창동)씨 가족은 전시 기념품을 선물로 받았다.

이번 전시는 오는 16일까지 진행되며 무료로 관람할 수 있다.

sangwon700@yna.co.kr",[],https://imgnews.pstatic.net/image/001/2024/06/10/AKR20240610104200054_01_i_P4_20240610152832459.jpg?type=w647,21
"""'3년새 2배↑' MZ 공무원 이탈 막아라""…공직문화 인식조사",강지은 기자(kkangzi87@newsis.com),2024.06.09. 오후 12:00,https://n.news.naver.com/mnews/article/003/0012594486?sid=100,"행안부, 10~17일 저연차 공무원 대상 설문조사 실시
워라밸 등 인식 파악해 일하기 좋은 조직문화 조성도
[서울=뉴시스] 지난달 13일 충북 진천군 국가공무원인재개발원에서 열린 '제69기 신임관리자과정 입교식'에서 교육생들이 국민의례를 하고 있다. (사진=인사혁신처 제공) 2024.05.13. photo@newsis.com *재판매 및 DB 금지
[서울=뉴시스] 강지은 기자 = 정부가 최근 증가하고 있는 저연차 공무원들의 공직사회 이탈을 막기 위해 일하는 방식 등 조직 문화에 대한 인식 파악에 나선다.

행정안전부는 오는 10일부터 17일까지 중앙행정기관 및 지방자치단체 소속 저연차 공무원들을 대상으로 공직사회 조직문화 인식 관련 설문조사를 실시한다고 9일 밝혔다.

행안부에 따르면 5년 미만 저연차 공무원의 조기 퇴직자는 2019년 6663명→2020년 9258명→2021년 1만693명→2022년 1만3321명으로 3년 사이 2배 가량 급증했다.

이에 행안부는 이번 설문조사를 통해 이들의 공직생활 만족도, 업무 부담, 일하는 방식, 워라밸 등에 대한 전반적인 인식을 파악하고, 이를 바탕으로 일하기 좋은 조직문화 조성 방안을 마련할 계획이다.

중앙행정기관 소속 공무원은 'e사람' 시스템을 통해, 지방자치단체 소속 공무원은 '인사랑' 시스템을 통해 설문조사에 참여할 수 있다.

황명석 정부혁신국장은 ""공직에 열망을 갖고 입직한 공무원들이 공직을 이탈하는 사례가 많아지고 있다""며 ""저연차 공무원들의 조직 문화에 대한 인식을 객관적으로 살펴보고, 일하기 좋은 조직 문화를 만들어 나가겠다""고 말했다．","['월급올리면되는데 자뀨 헛지꺼리한다..', '헛다리 집지말고 보수가 터무니 없이 형편 없으니 이것부터 현실에 맞게 하세요', '하루에 36명씩 조기퇴직 한다는건데... 진짜 이 정도면 문제있는거 아니냐?ㅋㅋㅋㅋ', '보수부터 중견기업 수준만큼 이라도 올려라 저연차는 사실 최저임금 순준인데 공무원을 적대시하고 책임전가 하고 갑질하는 문화', '그냥 우리나라 윗세대랑 아랫세대의 문화차이가 너무 크다']",https://imgnews.pstatic.net/image/003/2024/06/09/NISI20240513_0020337541_web_20240513133319_20240609122713143.jpg?type=w647,22
증평군청 인삼씨름단 김진 '문화체육관광부 장관 표창',엄기찬 기자 (sedam_0815@news1.kr),2024.06.10. 오후 3:37,https://n.news.naver.com/mnews/article/421/0007591804?sid=102,"통산 천하장사 2회, 백두장사 9회…민속씨름 진흥 이바지
문화체육관광부장관 표창 받은 증평군청 인삼씨름단 김진 선수(가운데)./뉴스1


(증평=뉴스1) 엄기찬 기자 = 충북 증평군은 군청 인삼씨름단 소속 김진 선수(35)가 10일 문화체육관광부 장관 표창을 받았다고 밝혔다.

이날 강릉 단오제 행사장에서 열린 씨름의 날 기념식에서 김진 선수는 민속씨름 진흥에 이바지한 공으로 표창을 받았다.

김진 선수는 통산 천하장사 2번, 백두장사 9번에 오르는 등 증평군을 전국 최고의 씨름 도시로 만드는 데 앞장서고 있다.

올해는 지난달 11~16일 대전에서 열린 유성온천장사씨름대회에서도 3위에 오르는 등 꾸준한 성적을 내고 있다.

김진 선수는 ""수상하게 돼 영광스럽고, 증평군의 아낌 없는 지원에 감사하다""며 ""민속씨름 진흥에 더 도움이 되는 선수가 되도록 노력하겠다""고 말했다.",[],https://imgnews.pstatic.net/image/421/2024/06/10/0007591804_001_20240610153816843.jpg?type=w647,23
'대한민국 한옥문화 비엔날레' 11월7~10일 영암서 연다,박상수 기자(parkss@newsis.com),2024.06.10. 오전 10:45,https://n.news.naver.com/mnews/article/003/0012595730?sid=102,"조직위원 18명 위촉식
[영암=뉴시스] '대한민국 한옥문화 비엔날레' 조직위원 위촉식. *재판매 및 DB 금지


[영암=뉴시스] 박상수 기자 = 전남 영암군은 오는 11월7일부터 10일까지 4일간 열릴 예정인 '대한민국 한옥문화 비엔날레'의 성공적인 추진을 위해 조직위원회 위촉식을 가졌다고 10일 밝혔다.

'대한민국 한옥건축 박람회'는 1회부터 6회까지 영암군에서 개최하다 7회 나주, 8회 강진 개최 후 제9회에 다시 영암군에서 개최하게 됐다.

영암군은 지난 6회까지 개최됐던 '대한민국 한옥 건축박람회'를 '대한민국 한옥문화 비엔날레'로 명칭을 새로이 변경했다.

또 6회까지 개최됐던 한옥의 물리적 보급에 중점을 둔 산업박람회의 틀을 깨고 한옥에 의·식·주를 포함하고 한-스타일 요소까지 접목한 헤리티지 비엔날레로의 대전환을 시도한다

이번 '대한민국 한옥문화 비엔날레 조직위원회'는 행정부문 위원장 우승희 영암군수, 민간부문 위원장 (사)한옥건축학회 김준봉회장 등 공동위원장 2인과 부위원장에 (사)한국조형디자인협회 조혜영 이사장이 위촉됐다.

한옥건축과 전통문화, 공예, 문화재기능인, 공간기획, 홍보, 전시·브랜드 기획가 등 헤리티지 관련 전문가 18명이 대한민국 한옥문화 비엔날레 위원으로 활동하게 된다

우승희 영암군수는 ""다양한 헤리티지 관련 전문가들의 자문과 의견수렴을 통해 새로운 목표설정, 다양성확보, 한옥문화자원 활용, 비엔날레 연계 경제적 소득 창출까지 연결 해 나갈 것”이라며 ""나아가 영암의 브랜드 가치를 높일 수 있는 대한민국 한옥문화 비엔날레로 발전시켜 나가겠다""고 밝혔다.",[],https://imgnews.pstatic.net/image/003/2024/06/10/NISI20240610_0001571593_web_20240610103703_20240610104624137.jpg?type=w647,24
"박영국 문화관광재단 대표 ""세종시민 행복한 고품격 도시로""",송승화 기자(ssong1007@newsis.com),2024.06.10. 오후 3:49,https://n.news.naver.com/mnews/article/003/0012596817?sid=102,"기자간담회서 3대 비전 제시
[세종=뉴시스] 송승화 기자 = 기자 질문에 답하는 박영국 세종시문화관광재단 대표이사. 2024.06.10. ssong1007@newsis.com *재판매 및 DB 금지


[세종=뉴시스]송승화 기자 = 박영국 세종시문화관광재단 대표이사는 임기 2년 동안 목표로 ‘시민이 행복한 품격 있는 문화도시 세종’을 만들겠다는 포부를 밝혔다.

박 대표는 10일 기자 회견을 통해 이같이 밝히고 ▲세종시민과 지역예술인이 행복한 세종 ▲진정한 문화도시로 거듭나는 세종 ▲내외부에서 인정받는 튼튼한 재단 등 3가지를 비전을 제시했다.

'세종시민과 지역예술인이 행복한 세종'을 위한 실천 과제로 생활문화사업, 문화예술교육, 공연장 서비스, 예술지원사업 추진을 꼽았다.

또한 시민 일상에 더 가까이 다가가는 가치누리 문화거리와 세종컬처로드 사업으로 동네와 거리 곳곳에 활력을 주고, 여민락아카데미 등 문화예술교육을 브랜드사업으로 키워 시민 삶에 윤활유를 제공한다는 계획이다.

이와 함께 3년차 운영하고 있는 공연장 두 곳도 관객 맞춤형으로 변화한다. 세종예술의전당은 경로할인제도와 어르신전담콜센터 등을 준비해 전 세대 수요를 끌어안고, 세종문화예술회관은 시설과 환경을 개선해 7월 재개관을 통해 전문공연장의 입지를 다질 계획이다.

'진정한 문화도시로 거듭나는 세종' 만들기를 위해 문화도시 예비사업을 비롯한 지역축제, 대중음악페스티벌, 청소년교향악단 운영, 관광사업 등을 추진한다.

이를 위해 ‘세계를 잇는 한글문화도시’라는 비전의 대한민국 문화도시 사업은 한글문화특별기획전, 광역연계형 한글문화 관광콘텐츠 개발, 국제교류사업 등 예비사업을 추진하며 내년 본도시 선정에 집중한다.

매년 열리는 세종축제 관련 청년과 소상공인 특화프로그램 등을 입혀 ‘세종형 축제’로 거듭나고, 보헤미안뮤직페스티벌과 음악창작소 누리락 브랜드공연은 전국의 대중음악 마니아를 세종으로 끌어모을 예정이다.

관광사업도 올해 본격 시작한다. 야간관광 활성화를 통한 체류형 관광상품 등을 개발하고, 도시상징광장 등의 지역명소를 관광거점으로 만드는 사업도 6월부터 추진한다. 또한 재단이 세종시 MICE 전담기구로 지정됨에 따른 유관기관 네크워크와 공동사업들도 충실히 해나갈 예정이다.

특히 박 대표이사는 '내외부에서 인정받는 튼튼한 재단'을 만들 것을 강조했다.

그러면서 재단 내부로는 일하기 좋은 조직문화 조성에 중점을 두고 외부로는 한글문화도시, 국제정원도시박람회 등 다양한 계기를 활용함과 동시에 대외적 교류협력을 확대해 문화예술·관광 전문기관으로서 선도적 입지를 선점한다는 계획이다.

또한 시민들이 자주 찾는 문화시설과 행사들을 많이 추진하고 있는 만큼 직원과 시민의 안전을 최우선으로 한다는 경영철학으로 안전관리를 더욱 공고히 할 예정이다.

이날 박영국 대표이사는 “가장 중요한 건 세종시민과 예술인들, 직원들이 피부로 체감할 수 있는 만족감을 높이는 것”이라며 “2년의 임기 동안 ‘시민이 행복한 품격 있는 문화도시 세종’을 위한 초석을 놓겠다는 자세로 최선을 다하겠다”고 말했다.",[],https://imgnews.pstatic.net/image/003/2024/06/10/NISI20240610_0001572067_web_20240610153747_20240610155027580.jpg?type=w647,25
"서울교육청, 다문화 중·고등학생 진로 멘토링 운영",정유선 기자(rami@newsis.com),2024.06.09. 오전 9:00,https://n.news.naver.com/mnews/article/003/0012594270?sid=102,"패션·모델·뮤지컬·음악·미술분야
[서울=뉴시스]김경록 기자=서울 종로구 소재 서울시교육청 청사 전경. 2022.12.19. knockrok@newsis.com


[서울=뉴시스]정유선 기자 = 서울시교육청이 다문화 중·고등학생을 대상으로 패션·뮤지컬·음악·미술 등 분야 진로 멘토링을 실시한다.

시교육청은 다문화학생 진로 멘토링 프로그램인 '2024 꿈토링스쿨'을 운영한다고 9일 밝혔다.

올해 4년차를 맞이한 꿈토링스쿨은 기존 패션디자인·모델 분야에 뮤지컬·음악·미술분야까지 더해 운영된다.

멘토로는 이상봉 디자이너, 서경대학교 모델학과 강신 교수, 뮤지컬 연출가 유희성, 팀파니스트 강주영, 설치미술가 양쿠라 등 세계적인 전문가들이 참여한다.

멘티로는 총 100명이 선정된다.

시교육청 관내 중학교 1학년부터 고등학교 3학년 다문화학생과 한빛마중교실(서울형 한국어 예비학교) 참여 학생들이 신청 대상이다.

꿈토링스쿨은 오는 22일을 입학식을 시작으로 약 6개월 동안 진행되며 11월 수료식 및 졸업 공연을 개최한다.

참가 신청은 12일까지 가능하다．",[],https://imgnews.pstatic.net/image/003/2024/06/09/NISI20221219_0001156753_web_20221219143835_20240609103916467.jpg?type=w647,26
"삶·일자리·문화 결합…경북도, 천년건축마을 9곳 조성", 안동=배소영 기자 soso@segye.com,2024.06.09. 오후 4:59,https://n.news.naver.com/mnews/article/022/0003940164?sid=102,"경북도가 삶과 일자리, 문화를 결합한 천년건축 시범 마을을 조성한다.
 
9일 경북도에 따르면 천년을 지향하는 건축을 실현하기 위해 8개 시군에 천년건축 시범 마을을 만들기로 하고 마스터플랜 수립 용역을 완료했다. 시범 마을은 포항과 경주, 김천, 구미, 문경, 경산, 고령, 성주에 들어선다.
 
천년 건축은 지역 정체성과 혼이 담긴 예술작품이자 문화유산으로서의 가치에 초점을 맞춘 주거단지를 의미한다. 사업부지 10만㎡ 이하, 50∼100가구 규모로 생산 공동체형과 복합 은퇴촌, 산업 연계형 등의 천년건축 마을을 조성한다. 현재 시군은 지구단위계획과 설계 용역 등을 시행 중이다. 공공과 민간 투자 방식은 전문가 의견을 수렴해 결정할 방침이다.
 
시군 시범 사업과 별도로 하회 과학자 마을 조성은 도가 직접 시행하고 있다. 과학기술 인력 정주와 네트워크 환경을 제공하고자 도청신도시 호민지 일대 2만8000㎡에 50여 가구의 주거단지를 만든다. 도는 시범사업이 성과를 내면 지역 소멸 위기가 심화하는 것을 막고 생활 인구를 확대하는 데 도움이 될 것으로 기대하고 있다.
 
이철우 도지사는 “지난 30∼40년 동안 아파트가 주거 공간으로서 생활환경문화를 견인했다면 앞으로는 자연환경에 순응하고 지역 문화와 함께하는 새로운 시각의 주거정책이 필요하다”면서 “베이비붐 세대 은퇴자가 고향에서 정착할 수 있는 수요자 중심의 주거단지를 마련하고 인구소멸 지역 세컨드 홈 세제 특례 등을 활용하는 등 천년건축 시범 마을을 만들겠다”고 말했다.",['돈은 펑펑 쓰는구나! 나라 일은 제대로 된게 하나도 없는데ᆢ혈세 낭비 엄청 날듯!'],https://imgnews.pstatic.net/image/022/2024/06/09/20240609508237_20240609165909508.jpg?type=w647,27
"전남도-교통 협업기관, 안전문화 실천 앞장",광주CBS 김한영 기자 10@cbs.co.kr,2024.06.10. 오후 3:56,https://n.news.naver.com/mnews/article/079/0003903619?sid=102,"11개 기관 참여 다짐대회…유공자 표창·강연·퍼포먼스 등 다채
교통안전문화 실천 다짐대회 사진. 전라남도 제공

전라남도는 10일 교통안전 11개 협업 기관과 2024년 전남도 교통안전문화 실천 다짐대회를 개최했다.
 
행사에는 명창환 전남도 행정부지사와 김대중 전남도교육감, 나원오 전남경찰청 생활안전부장, 교통 관련 유관기관장, 전남녹색어머니회, 전남모범운전자회, 전남새마을회, 전남바르게살기 회원 등 200여 명이 참석했다.
 
1부 행사는 교통안전문화 확산에 기여한 유공자 표창과 어르신 교통안전을 주제로 한 연극공연, 11개 협업기관장이 참여한 교통안전 퍼포먼스로 진행됐다. 2부는 전남경찰청 윤대길 경감이 '전남도 교통사고 사망자 절반줄이기 시즌2'를 주제로 강연했다.
 
명창환 부지사는 ""전남 행복시대를 여는 핵심은 안전이고, 생활 속 각종 사고와 위험으로부터 자유로워야 한다""며 ""일상에서 쉽게 노출되는 교통사고 예방을 위해선 올바른 운전 습관과 보행습관이 중요하다""고 말했다.
 
이어 ""앞으로 교통사고 사망자를 추가로 50% 감축하기 위해 고령자·보행자 안전시책, 첨단 교통안전 기반, 선진 교통문화 정착, 다양한 제도 개선 중심의 새롭고 다양한 교통안전 시책을 추진하겠다""고 덧붙였다.

※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.
이메일 : jebo@cbs.co.kr
카카오톡 : @노컷뉴스
사이트 : https://url.kr/b71afn",[],https://imgnews.pstatic.net/image/079/2024/06/10/0003903619_001_20240610155609751.jpg?type=w647,28
대구교육청 '다다익선 글로컬 문화 탐험대' 운영,박준 기자(june@newsis.com),2024.06.10. 오전 10:18,https://n.news.naver.com/mnews/article/003/0012595610?sid=102,"[대구=뉴시스] 대구시교육청 전경. (사진 = 뉴시스 DB) 2019.03.02. photo@newsis.com
[대구=뉴시스] 박준 기자 = 대구시교육청은 이달부터 오는 10월까지 다문화학생과 비다문화학생이 함께 프로젝트 수행을 통해 창의력을 키우고 다문화 감수성과 세계시민역량을 높일 수 있도록 '다다익선 글로컬 문화 탐험대'를 운영한다.

10일 대구교육청에 따르면 다다익선 글로컬 문화 탐험대는 다문화-비다문화학생들이 다 같이 탐구하고 스스로 익혀 그 결과를 함께 선보이는 학생 주도 프로젝트 학습이다.

글로컬 시대의 다양한 문화를 가진 학생들이 모여 함께 세계로 뻗어나가는 우리나라의 문화산업, 예술, 자연, 역사 등 흥미 있는 분야를 선정해 스스로 탐구하고 결과를 함께 공유하는 주제탐구형 장기 프로젝트이다.

참가 학생은 초 6학년~중 3학년 학생이며 다문화학생 12명과 비다문화학생 18명 등 총 30명이다.

이번 프로젝트는 지난 8일 첫 수업을 시작으로 오는 10월까지 대구세계시민교육센터에서 총 7회의 학생 주도 프로젝트 탐구수업과 제주도 탐방 활동으로 진행된다.

참여 학생들은 활동 영상과 프로젝트 결과물로 오는 10월5일 세계문화축제에서 성과발표회를 가질 예정이다.

강은희 교육감은 ""다문화-비다문화 학생들이 협업을 통해 프로젝트 활동을 수행하며 서로 다른 문화를 이해하고 존중하는 태도를 길러 세계시민으로 함께 성장할 수 있도록 다양한 지원을 지속적으로 해 나가겠다""고 말했다.",[],https://imgnews.pstatic.net/image/003/2024/06/10/NISI20211229_0000903377_web_20211229170941_20240610101937317.jpg?type=w647,29
축구판에 들어온 아이돌 문화…손흥민·이강인 팬들 자리 찜 논란,고기정 인턴 rhrlwjd0312@asiae.co.kr,2024.06.10. 오전 9:03,https://n.news.naver.com/mnews/article/277/0005429378?sid=102,"아이돌 팬 문화인 '자리맡기'
축구 팬들 사이에서도 성행
""그럴 수 있다"" vs ""민폐다""
아이돌 팬들 사이에서 암묵적인 룰인 '자리맡기'. 출근길·퇴근길 등에서 응원하는 아이돌을 더욱 가까이서 보기 위해 자리 잡은 문화다. 이같은 룰이 일부 축구 팬들 사이에서도 유행 조짐을 보여 입길에 올랐다.

남자 축구대표팀 오픈 트레이닝 데이를 위해 전날부터 자리를 맡아둔 팬들. 전화번호 등 개인정보는 모자이크 처리했음을 알려드립니다. [사진=온라인 커뮤니티 갈무리]


지난 7일 한 온라인 커뮤니티에는 '축구판에 역한 아이돌 문화 가져왔다고 난리 남'이라는 제목의 글이 올라왔다. 작성자 A씨는 ""축구 국가대표 훈련장에서 선수들 사인, 사진 등을 받겠다고 전날에 미리 아이돌 문화의 '자리 맡아두기'를 하고 있다""며 운을 뗐다.

A씨가 올린 사진을 보면, 다음날(8일) 열리는 남자 축구대표팀 오픈 트레이닝 데이를 위해 고양종합운동장 주차장으로 추정되는 장소 바닥에 '자리 있음'이라는 글과 함께 핸드폰 번호를 적어 둔 종이 사진이 보인다. 심지어는 밟고 올라가는 용도로 사용되는 나무 의자를 통째로 두고 간 것도 확인할 수 있다.

남자 축구대표팀 오픈 트레이닝 데이를 위해 전날부터 자리를 맡아둔 팬들 종이를 모두 뜯어버린 누리꾼. [사진=온라인 커뮤니티 갈무리]


A씨는 ""뜯는 거 걸리면 자기들끼리 싸움 나서 그런가, 아이돌 팬들끼리는 저렇게 자리를 맡아둬도 인정한다고 한다""며 ""그런데 제가 나가서 다 뜯어버렸다. 아이돌 문화를 축구에 가지고 오지 않았으면 좋겠다""고 비판했다. 이어진 글에서 A씨는 '자리 있음' 글들을 모두 떼어낸 사진을 올리기도 했다.

해당 사연을 접한 누리꾼들은 ""아이돌 문화 축구판에 가져오지 마라"", ""기괴한 문화를 굳이 축구선수들한테도 적용해야 하나"", ""앞에서 사인받고 싶으면 밤새 서 있는 노력이라도 해라"", ""내가 엔터주를 포기 못 하는 이유"", ""스포츠면 실력이 우선이지 무슨 아이돌 좋아하듯이 좋아하네"" 등의 비판을 이어갔다.

반면 몇몇 누리꾼들은 ""어떻게 팬 활동하든 팬 자유"", ""오히려 저런 문화가 선수 기운을 북돋아 줄 수 있다"", ""내가 선수라면 행복할 듯"", ""별문제도 없는데 왜 떼어낸 거냐"" 등의 반응을 보이기도 했다.","['여자팬덤이 들어오면 항상 이러더라. 선물 퍼주고 좋아하다가 연애 기사 뜨면 집단으로 욕하고.. 지나친 덕질은 캣맘 같은 정신병. 축구판에 ㅃㅏ순이문화 들고오지마세요. 뜯어버린 A씨 아주 잘 하셨어요^^', '굳이 손흥민 이강인 이름을 들멱여서 분란을 조장할 필요가 있니 기자야!', '근데진짜 그런거하지마라 아이돌이든 축구팬이든', '기자가 손흥민 이강인한테 많이 눌렸었구나?']",https://imgnews.pstatic.net/image/277/2024/06/10/0005429378_001_20240610133314656.png?type=w647,30
